acct_id,dsply_nm,type,acct_stat,acct_rptng_crncy,prior_sar_count,branch_id,open_dt,close_dt,initial_deposit,tx_behavior_id,bank_id,first_name,last_name,street_addr,city,state,country,zip,gender,birth_date,ssn,lon,lat
770,C_770,I,A,USD,false,1,0,1000000,54748.24,,bank,Christopher,Gaines,1973 Silva Hills,Abigailshire,MI,US,32336,Male,2012-09-15,364-44-8989,-77.184319,17.1638045
771,C_771,I,A,USD,false,1,0,1000000,68454.64,,bank,Vanessa,Collins,2472 Danny Trail Suite 740,Scottborough,NE,US,70113,Female,1960-05-14,854-27-7518,39.099921,-80.274432
772,C_772,I,A,USD,false,1,0,1000000,69066.28,,bank,Toni,Dixon,40152 Rhonda Courts,Alishaberg,MS,US,54994,Female,1962-06-02,517-38-3765,86.298936,-17.1252605
773,C_773,I,A,USD,false,1,0,1000000,80063.49,,bank,Kerry,Williams,8747 Kyle Streets,Williamsville,VT,US,25027,Male,2022-11-01,515-35-9392,-151.729303,-54.7602725
774,C_774,I,A,USD,false,1,0,1000000,94867.47,,bank,Aaron,Cunningham,6354 Roy Locks Suite 468,Figueroashire,OR,US,60781,Male,1932-03-12,535-26-5646,-109.673329,-31.974692
775,C_775,I,A,USD,false,1,0,1000000,56968.28,,bank,Catherine,Duran,940 Emily Orchard Apt. 036,Reedtown,TN,US,09731,Female,2008-10-18,173-06-2290,-38.008549,18.7849355
776,C_776,I,A,USD,false,1,0,1000000,84301.34,,bank,Monica,Forbes,63250 Tina Freeway Suite 956,Lake Justinton,DC,US,81023,Female,1939-01-23,051-10-8940,17.639649,10.3964375
777,C_777,I,A,USD,false,1,0,1000000,55261.31,,bank,James,Summers,44289 Michelle Ville,Fergusonborough,NE,US,45528,Male,1945-04-29,609-32-4607,34.370361,23.0440155
778,C_778,I,A,USD,false,1,0,1000000,64440.78,,bank,Jill,Murray,5519 Harvey Glen Apt. 028,Lawrenceville,PA,US,79771,Female,2012-07-22,261-56-9366,-20.756674,23.533287
779,C_779,I,A,USD,false,1,0,1000000,73816.15,,bank,Daniel,Campbell,14296 Houston Extensions,South Jasonland,MS,US,79484,Male,1988-11-13,248-65-8937,-107.379135,7.9805525
780,C_780,I,A,USD,false,1,0,1000000,69229.47,,bank,Jaime,Hall,38466 Cain Harbors Suite 787,Hamiltonmouth,MA,US,52501,Female,2010-11-06,308-89-5674,-69.484250,-23.016766
781,C_781,I,A,USD,false,1,0,1000000,62765.89,,bank,Kayla,Gardner,52639 Laura Parkway,Lisaport,TN,US,32976,Female,1978-07-13,435-58-3798,-3.818467,65.735322
782,C_782,I,A,USD,false,1,0,1000000,90328.71,,bank,Christine,Johnson,2721 Melvin Squares,Nicolemouth,FM,US,92645,Female,1980-02-28,892-68-5896,174.520481,-7.034960
783,C_783,I,A,USD,false,1,0,1000000,97368.11,,bank,Veronica,Peterson,75674 Walker Plains,Floydhaven,MN,US,72967,Female,1941-11-22,694-20-2203,170.009503,23.378046
784,C_784,I,A,USD,false,1,0,1000000,68900.33,,bank,Heather,Pham,4887 Roger Field Apt. 361,West Luisfort,HI,US,42244,Female,1915-01-31,880-03-3749,-119.258332,61.667716
785,C_785,I,A,USD,false,1,0,1000000,60061.06,,bank,Jennifer,Larson,327 Whitney Circles Apt. 999,North Christopherfurt,KY,US,69217,Female,2006-08-04,792-43-2550,107.661667,51.411915
786,C_786,I,A,USD,false,1,0,1000000,88980.93,,bank,Denise,Stewart,892 Ryan Forge,West Luis,IN,US,38784,Female,2007-02-21,869-66-0558,-55.387768,-11.7745675
787,C_787,I,A,USD,false,1,0,1000000,61945.25,,bank,Frank,Green,5807 Diane Wall Apt. 362,South Theresa,IA,US,63854,Male,1945-02-26,189-52-4080,-23.725238,-32.688968
788,C_788,I,A,USD,false,1,0,1000000,55276.34,,bank,Benjamin,Carroll,0571 Dylan Drive Apt. 500,Port Aaron,RI,US,76113,Male,2003-05-29,280-16-8903,-48.622028,14.100637
789,C_789,I,A,USD,false,1,0,1000000,78791.62,,bank,Brenda,Stewart,435 Kyle Pine,Lake Jessebury,PA,US,22576,Female,2010-09-23,548-30-6744,12.800557,-48.3575285
790,C_790,I,A,USD,false,1,0,1000000,60122.14,,bank,Kristina,Edwards,335 Hall Skyway Apt. 338,Mitchelltown,DC,US,88150,Female,1916-02-13,064-60-4464,28.265575,60.412294
791,C_791,I,A,USD,false,1,0,1000000,84302.03,,bank,John,Morris,987 Donna Place,Reedport,NC,US,87828,Male,1956-05-06,291-14-0644,-166.999351,77.9595875
792,C_792,I,A,USD,false,1,0,1000000,82575.24,,bank,John,Castro,5147 Villarreal Isle,Jamesview,DC,US,72548,Male,1918-03-18,459-34-9273,11.225743,44.373729
793,C_793,I,A,USD,false,1,0,1000000,67048.72,,bank,Laura,Jenkins,090 Perry Unions,Halltown,KS,US,50636,Female,1970-06-09,880-08-7567,-63.721860,66.233172
794,C_794,I,A,USD,false,1,0,1000000,62774.53,,bank,Michael,Robertson,41914 Ryan Curve,Howardville,AK,US,19356,Male,1975-08-17,242-22-6825,74.537264,52.498085
795,C_795,I,A,USD,false,1,0,1000000,81732.80,,bank,Jeffery,Mills,4641 Salinas Track Apt. 810,Lake Edwin,TX,US,04570,Male,1930-04-22,451-01-8111,95.036218,-28.3045515
796,C_796,I,A,USD,true,1,0,1000000,77498.26,,bank,Elizabeth,Andersen,1917 Margaret Mews Suite 199,Timothyview,WA,US,37061,Female,1937-01-25,806-15-9723,-134.067903,27.7105625
797,C_797,I,A,USD,false,1,0,1000000,60758.21,,bank,Anthony,Marks,412 John Knoll,Pearsonport,AL,US,88935,Male,1986-01-14,479-06-3977,-137.837398,-42.345405
798,C_798,I,A,USD,false,1,0,1000000,70358.59,,bank,Angela,Cameron,3461 Michelle Drives Apt. 119,Michaelstad,IN,US,65423,Female,1999-10-26,078-30-2082,-25.618122,34.6515235
799,C_799,I,A,USD,false,1,0,1000000,85566.06,,bank,Sharon,Fisher,464 Jacob Ways Suite 347,Austinton,NV,US,58063,Female,1925-11-23,757-42-7301,74.633427,-21.7324215
800,C_800,I,A,USD,false,1,0,1000000,51823.96,,bank,Melissa,Esparza,06493 Clark Ford,South Oscar,UT,US,75987,Female,1910-08-17,193-28-1668,-36.459222,63.8784775
801,C_801,I,A,USD,false,1,0,1000000,70171.38,,bank,Lisa,Ramirez,949 Roberts Highway Apt. 590,Port Joshua,NC,US,02287,Female,1912-09-22,150-07-2033,-51.911162,-8.150840
802,C_802,I,A,USD,false,1,0,1000000,99261.73,,bank,Brenda,Lynch,324 Jensen Inlet,Foleyburgh,MH,US,45856,Female,1945-06-25,504-16-1981,-77.107512,18.5846125
803,C_803,I,A,USD,false,1,0,1000000,55440.93,,bank,David,Rivera,18379 John Plaza,Amberberg,MA,US,74077,Male,1964-09-04,030-20-6752,55.035582,9.554628
804,C_804,I,A,USD,false,1,0,1000000,97509.62,,bank,Gabrielle,King,095 Larry Well Suite 248,Shellymouth,NY,US,20470,Female,2016-01-29,394-99-2337,39.238616,50.7317015
805,C_805,I,A,USD,false,1,0,1000000,62319.40,,bank,Lisa,Sosa,78482 Lisa Views,Katherineberg,RI,US,95444,Female,1935-02-14,097-30-5545,-122.299081,65.7470385
806,C_806,I,A,USD,false,1,0,1000000,82204.33,,bank,Travis,Davis,6211 Sanchez Expressway,Port Jessicaport,CA,US,74557,Male,1995-05-17,850-22-5894,-17.402038,-36.4630155
807,C_807,I,A,USD,false,1,0,1000000,83511.71,,bank,Whitney,Peterson,31220 Spencer Inlet Apt. 021,East Zachary,ME,US,91139,Female,2004-04-28,500-76-4924,111.496434,49.196421
808,C_808,I,A,USD,false,1,0,1000000,69879.79,,bank,Daniel,Mcintyre,5287 Green Ferry,New Douglasland,ND,US,04975,Male,1947-09-11,827-74-3439,-85.855298,-39.421050
809,C_809,I,A,USD,false,1,0,1000000,93839.36,,bank,Beth,Harris,1958 Hartman Divide Apt. 923,New David,OH,US,42151,Female,2014-02-12,059-22-5509,-4.547281,35.6528715
810,C_810,I,A,USD,false,1,0,1000000,64165.42,,bank,Jordan,Baxter,667 Garner Lights Suite 690,New Robert,IN,US,09068,Male,1983-06-02,724-08-0572,179.369306,11.6152935
811,C_811,I,A,USD,false,1,0,1000000,88892.43,,bank,Melissa,Ellis,4340 Hughes Lights,Sarahchester,PR,US,55709,Female,1996-09-29,515-72-7220,-87.684146,76.9332175
812,C_812,I,A,USD,false,1,0,1000000,77355.36,,bank,Alan,Ramos,160 Vincent Mission Suite 759,West Alyssa,MS,US,62659,Male,1971-02-28,897-03-6984,-159.678986,41.6879475
813,C_813,I,A,USD,false,1,0,1000000,76142.11,,bank,Mark,Sawyer,073 Sheila Trail Suite 883,Lake Robertland,PR,US,48128,Male,2023-05-11,470-33-0268,-121.258286,57.3453415
814,C_814,I,A,USD,false,1,0,1000000,94722.46,,bank,Curtis,White,59542 Foley Expressway,Branchmouth,MI,US,90769,Male,1918-12-18,503-28-9400,-20.260795,43.658264
815,C_815,I,A,USD,false,1,0,1000000,81583.47,,bank,Timothy,Patton,2620 Sanchez Islands,New Taraburgh,NY,US,23048,Male,1915-06-03,219-90-1223,8.908053,13.607942
816,C_816,I,A,USD,false,1,0,1000000,71417.77,,bank,Melissa,Thomas,0452 Clay Tunnel Suite 161,Jacobsville,OH,US,24177,Female,1960-04-08,382-56-6309,10.222497,83.289327
817,C_817,I,A,USD,false,1,0,1000000,85657.75,,bank,Kiara,Kirby,02482 Matthew Lakes,Gwendolynberg,FL,US,77155,Female,1971-01-15,225-96-3906,-116.002037,-34.8405645
818,C_818,I,A,USD,false,1,0,1000000,61383.83,,bank,Cindy,Valdez,0748 Graham Mall Apt. 129,Theresaton,MI,US,94857,Female,2018-04-26,131-48-9622,-142.997739,-8.321889
819,C_819,I,A,USD,false,1,0,1000000,63677.79,,bank,Albert,Hernandez,618 Cunningham Loaf Apt. 398,Rickyburgh,PW,US,21052,Male,1925-10-01,120-11-0205,-78.679813,-28.3800795
820,C_820,I,A,USD,false,1,0,1000000,94988.58,,bank,Marie,White,53276 Yvette Mount Suite 706,Burtonberg,GU,US,98265,Female,1983-01-18,050-21-7375,-101.694827,43.257740
821,C_821,I,A,USD,false,1,0,1000000,85741.31,,bank,Andrea,Mitchell,7749 Gould Neck,Port Kristen,MO,US,70179,Female,1999-12-22,555-45-5724,-178.144696,81.3639465
822,C_822,I,A,USD,false,1,0,1000000,96848.96,,bank,Brian,Mercado,2826 Scott Inlet,South Tiffany,PW,US,20387,Male,1994-02-25,505-31-1815,-129.080961,-52.743599
823,C_823,I,A,USD,false,1,0,1000000,51670.17,,bank,Stephen,Bell,42060 Joy Lights,Palmermouth,OK,US,41170,Male,1989-04-21,734-83-2540,-123.094640,77.5920155
824,C_824,I,A,USD,false,1,0,1000000,77132.65,,bank,Wesley,Ward,1467 Nichols Springs Suite 729,New Paulstad,ME,US,37054,Male,1990-02-20,180-79-3039,126.548021,41.2317225
825,C_825,I,A,USD,false,1,0,1000000,87440.27,,bank,Jennifer,Barnett,4991 Craig Walk Suite 272,Snydermouth,MI,US,03377,Female,1928-11-29,539-23-9421,-111.896585,-24.0194485
826,C_826,I,A,USD,false,1,0,1000000,67538.24,,bank,Crystal,Le,33086 Harding Wall Suite 538,Wagnerland,NE,US,36549,Female,1953-11-02,126-65-3449,56.590481,-81.960448
827,C_827,I,A,USD,false,1,0,1000000,95274.69,,bank,Laura,Lamb,92142 Maxwell Court,Williamsberg,SC,US,42294,Female,1954-02-09,409-18-4934,-66.417956,25.374250
828,C_828,I,A,USD,false,1,0,1000000,99336.79,,bank,Victoria,Hawkins,3094 Kimberly Mountains,Martinshire,RI,US,29697,Female,1983-02-20,259-77-3552,-58.132991,69.566425
829,C_829,I,A,USD,false,1,0,1000000,54846.99,,bank,Ashley,Rogers,6245 Noble Ports Apt. 246,Port Josehaven,LA,US,44167,Female,1975-07-13,383-17-5890,2.195083,14.554907
830,C_830,I,A,USD,false,1,0,1000000,80031.86,,bank,Daniel,Burgess,13871 Thomas Camp Suite 143,Ellisstad,CA,US,66900,Male,1913-05-20,897-40-7699,3.580288,-88.9029605
831,C_831,I,A,USD,true,1,0,1000000,90292.00,,bank,Jonathan,Beasley,3688 Ramos Vista Apt. 494,Richardsonhaven,GA,US,81117,Male,1966-04-21,047-84-1415,50.308189,22.3645795
832,C_832,I,A,USD,false,1,0,1000000,93331.92,,bank,Jason,Bradley,4480 Andrew Corner Apt. 225,Mariohaven,VA,US,66486,Male,1979-07-10,820-40-1828,152.076469,-63.815216
833,C_833,I,A,USD,false,1,0,1000000,63634.34,,bank,Amanda,Smith,2402 Torres Trafficway,Carlosside,WV,US,28784,Female,1921-11-18,403-57-8585,86.351942,42.417369
834,C_834,I,A,USD,false,1,0,1000000,60420.35,,bank,Denise,Zavala,769 Alison Station Suite 664,West Annamouth,NY,US,03032,Female,1934-07-22,275-59-6956,133.846725,22.233479
835,C_835,I,A,USD,false,1,0,1000000,75192.50,,bank,Christopher,Parker,875 Kayla Corners Apt. 712,Port Alexaport,AS,US,34217,Male,1917-01-23,707-73-5294,22.826800,-22.1291195
836,C_836,I,A,USD,false,1,0,1000000,89518.62,,bank,Nicole,Mitchell,121 Nguyen River,Port Thomas,IN,US,85107,Female,1913-01-21,672-65-5759,-119.874153,-27.4817435
837,C_837,I,A,USD,false,1,0,1000000,90749.16,,bank,Julie,Hudson,6530 Maldonado Extension Apt. 757,Perezbury,WV,US,27167,Female,1935-04-23,785-90-9050,-63.657685,1.673780
838,C_838,I,A,USD,false,1,0,1000000,92228.50,,bank,Tyler,Carrillo,50236 Stephanie Lights Suite 936,Kathrynview,NC,US,25110,Male,1935-02-14,730-58-6897,-124.364910,-40.3046075
839,C_839,I,A,USD,false,1,0,1000000,64370.21,,bank,Travis,Kennedy,80518 Harris Ridges,Davisburgh,RI,US,99126,Male,1990-12-26,777-34-1613,157.813071,53.612830
840,C_840,I,A,USD,false,1,0,1000000,95279.28,,bank,David,Martinez,110 Steven Lights,Angelachester,NH,US,82763,Male,1957-07-01,321-33-2313,65.335968,9.3806765
841,C_841,I,A,USD,false,1,0,1000000,86961.48,,bank,Lisa,Edwards,44570 Powers Drives Suite 064,North James,NV,US,19657,Female,1939-07-26,440-99-5933,-36.878657,38.069379
842,C_842,I,A,USD,false,1,0,1000000,87914.26,,bank,Andrea,Richardson,006 Laura Plaza,Erinbury,GA,US,19060,Female,1977-09-25,255-45-7732,177.467094,39.042645
843,C_843,I,A,USD,false,1,0,1000000,81178.78,,bank,David,Vasquez,5931 Chavez Junction,North Kenneth,GA,US,75832,Male,1953-09-17,648-59-2862,62.416058,-82.165946
844,C_844,I,A,USD,false,1,0,1000000,79414.18,,bank,Christian,Sheppard,18216 Sharon Isle,West Richardchester,NE,US,86725,Male,1962-12-09,210-83-7687,121.486792,-71.516101
845,C_845,I,A,USD,false,1,0,1000000,59616.52,,bank,Amanda,Davis,85544 French Corner,North Spencer,PA,US,01886,Female,1989-04-07,124-33-5452,-9.919845,-4.4589015
846,C_846,I,A,USD,false,1,0,1000000,79133.84,,bank,Sandra,Olson,054 Katherine Fall Apt. 086,Rivashaven,PR,US,17464,Female,1925-05-28,084-82-0443,-104.204337,-67.2087465
847,C_847,I,A,USD,false,1,0,1000000,79799.09,,bank,Lisa,Beck,8809 Natasha Cliff Apt. 364,East Paul,WA,US,88154,Female,1930-03-13,221-41-5061,62.893878,28.017307
848,C_848,I,A,USD,false,1,0,1000000,82560.31,,bank,Sarah,West,375 George Village Apt. 071,Allenville,MN,US,54268,Female,2009-10-18,851-55-8659,-163.933762,20.0640285
849,C_849,I,A,USD,false,1,0,1000000,53552.93,,bank,Stephen,Wilson,83198 Michael Fields Apt. 927,South Gregoryfort,CT,US,85016,Male,2010-09-26,663-21-9696,7.598271,39.745988
850,C_850,I,A,USD,false,1,0,1000000,93389.80,,bank,Charles,Hancock,677 John Via Apt. 509,South Neil,MI,US,39988,Male,1998-01-07,680-69-9670,3.278102,32.511131
851,C_851,I,A,USD,false,1,0,1000000,69726.40,,bank,Dan,Larson,417 Pierce Passage Suite 408,Loganchester,RI,US,63103,Male,2005-05-14,104-04-2863,-114.993844,-27.735683
852,C_852,I,A,USD,false,1,0,1000000,83440.81,,bank,Dana,Thomas,288 Kimberly Prairie Apt. 730,East Anthonyland,PR,US,06269,Female,1960-12-26,267-84-9968,-25.211748,-51.8175775
853,C_853,I,A,USD,false,1,0,1000000,95556.61,,bank,Catherine,Morales,8327 Mary Orchard,Jonathanfurt,NY,US,62146,Female,1964-03-05,408-59-3733,-22.038719,-58.4172515
854,C_854,I,A,USD,false,1,0,1000000,74221.81,,bank,Stephanie,Bell,522 Karen Keys,Lake Kellytown,NE,US,86084,Female,1974-04-07,752-07-0042,177.201804,60.5691675
855,C_855,I,A,USD,false,1,0,1000000,79228.14,,bank,Jacob,Turner,64538 Kelly Spur,Virginiamouth,NC,US,69393,Male,1930-07-14,110-73-9215,122.015602,-58.7575535
856,C_856,I,A,USD,false,1,0,1000000,94088.85,,bank,Sara,Jones,9657 Lawrence Lakes Apt. 591,Schneiderborough,LA,US,14014,Female,2007-08-31,829-90-6175,-170.427244,24.0758565
857,C_857,I,A,USD,false,1,0,1000000,51259.18,,bank,Kenneth,Gibbs,04637 Williams Inlet Apt. 370,New Stevenstad,KY,US,89414,Male,1923-02-25,121-94-0507,151.264405,49.1378655
858,C_858,I,A,USD,false,1,0,1000000,71111.74,,bank,Lisa,Gray,07136 West Port,West Rachelstad,IN,US,69142,Female,1956-11-03,541-23-5925,130.713277,-39.554775
859,C_859,I,A,USD,false,1,0,1000000,59116.59,,bank,Laura,Gonzalez,7326 Randy Ramp Apt. 351,Robertport,AZ,US,98125,Female,1995-05-24,533-60-6424,9.833062,64.011272
860,C_860,I,A,USD,false,1,0,1000000,69994.72,,bank,Mark,Rhodes,838 Valdez Mountain,Torresborough,ME,US,76254,Male,1934-05-27,496-39-8680,-50.986610,39.8253995
861,C_861,I,A,USD,false,1,0,1000000,72123.38,,bank,Earl,Cantrell,036 Pamela Park,Reginashire,VA,US,86273,Male,1926-08-02,718-91-4151,-175.774417,-46.355502
862,C_862,I,A,USD,false,1,0,1000000,76526.73,,bank,Jordan,Johnson,644 Hahn Wells Apt. 055,Kellyfort,ID,US,21180,Female,1913-08-04,817-50-0999,67.363749,-10.043558
863,C_863,I,A,USD,false,1,0,1000000,89755.39,,bank,Jordan,Gonzales,00055 Alicia Park,Espinozastad,RI,US,03578,Male,1997-06-10,736-37-9855,43.475204,35.639426
864,C_864,I,A,USD,false,1,0,1000000,69412.92,,bank,Mark,Robinson,878 Carlos Glen,Jonesberg,VI,US,24957,Male,1939-12-07,181-35-1451,16.874175,73.5204645
865,C_865,I,A,USD,false,1,0,1000000,88293.32,,bank,Michael,Valencia,469 Rodriguez Crescent Apt. 884,West Amanda,PR,US,18061,Male,1951-09-14,597-23-7808,-115.133685,-51.4843115
866,C_866,I,A,USD,false,1,0,1000000,50669.15,,bank,William,Harvey,86656 Briana Spurs,Forbeston,RI,US,96200,Male,1953-08-29,766-95-5425,64.356932,69.025022
867,C_867,I,A,USD,true,1,0,1000000,87264.85,,bank,Nancy,Alexander,68356 Pham Stream,Lauratown,MO,US,73966,Female,1932-10-07,215-06-5404,-175.681831,-38.6427275
868,C_868,I,A,USD,false,1,0,1000000,72497.39,,bank,Kyle,Whitaker,499 Morris Trail,Danielview,FL,US,93464,Male,2011-08-18,881-91-3376,-5.852656,47.9057655
869,C_869,I,A,USD,false,1,0,1000000,88451.84,,bank,Colin,Smith,6730 William Walks Suite 676,Francoton,OK,US,69678,Male,1925-12-29,038-51-9393,86.434851,74.1536135
870,C_870,I,A,USD,false,1,0,1000000,97975.91,,bank,Tammy,Allen,054 Archer Spurs,New Abigailton,VI,US,72624,Female,1973-06-29,223-67-1620,177.573675,-83.3394205
871,C_871,I,A,USD,false,1,0,1000000,64030.07,,bank,Anthony,Odom,532 Smith Summit,Joanville,WA,US,14168,Male,2007-11-19,237-38-9551,143.468786,-45.0062785
872,C_872,I,A,USD,false,1,0,1000000,65915.56,,bank,Natalie,Perez,969 Richard Port,Jeremyhaven,IL,US,97586,Female,2014-01-21,609-64-5083,90.775026,-64.2953325
873,C_873,I,A,USD,false,1,0,1000000,82060.84,,bank,Kara,Castillo,894 Bethany Mount,Catherinetown,MH,US,15642,Female,1911-09-05,648-24-6252,15.849836,-87.4840415
874,C_874,I,A,USD,false,1,0,1000000,56124.36,,bank,Matthew,Johnson,19522 Brown Path,Lake Deborahton,HI,US,10209,Male,2010-02-27,285-07-9306,138.604914,-55.1554185
875,C_875,I,A,USD,false,1,0,1000000,89266.80,,bank,Rebecca,Sanchez,186 Cruz Harbors,North Christopherside,MT,US,67644,Female,2000-02-19,580-84-4642,-74.162528,86.1160155
876,C_876,I,A,USD,false,1,0,1000000,93104.26,,bank,Elizabeth,Oliver,859 Phillip Centers Apt. 278,Heathershire,OK,US,40105,Female,1995-12-27,445-44-8187,121.860581,46.977446
877,C_877,I,A,USD,false,1,0,1000000,94767.66,,bank,Yolanda,Sutton,83254 Conley Ports,Hillmouth,NJ,US,12639,Female,1981-11-14,142-49-9677,-29.700972,32.881746
878,C_878,I,A,USD,false,1,0,1000000,63365.01,,bank,Michael,Flores,739 Adams Radial,Braunton,VA,US,84360,Male,1918-07-07,053-38-7204,-177.091722,10.730818
879,C_879,I,A,USD,false,1,0,1000000,95205.65,,bank,Brian,Mata,09360 Lewis Loop Suite 432,Wongbury,VT,US,66858,Male,1940-09-16,884-81-3338,-64.759659,-24.5237275
880,C_880,I,A,USD,false,1,0,1000000,94099.41,,bank,Jonathan,Bradshaw,07453 Elliott Flats,North Lisastad,PA,US,08299,Male,1936-03-22,695-08-8555,-74.279500,49.727776
881,C_881,I,A,USD,false,1,0,1000000,53020.28,,bank,Michelle,Prince,659 Catherine Tunnel,Johnport,NH,US,33581,Female,1916-02-13,001-81-7702,148.989448,-66.7783885
882,C_882,I,A,USD,false,1,0,1000000,67809.78,,bank,Russell,Lane,39061 Lopez Radial Apt. 907,Wendyside,NY,US,18077,Male,1948-10-04,652-79-8843,156.857028,55.0222385
883,C_883,I,A,USD,false,1,0,1000000,74642.38,,bank,Susan,Long,151 Snyder Crossroad Apt. 766,Serranobury,CT,US,87087,Female,1986-10-12,899-71-1239,-58.680678,1.297051
884,C_884,I,A,USD,false,1,0,1000000,75494.48,,bank,John,Watkins,4150 Susan Locks,South Josephfurt,WV,US,22807,Male,1983-01-13,157-18-6514,-90.906624,-62.246014
885,C_885,I,A,USD,false,1,0,1000000,82918.50,,bank,Brad,Davis,156 Morris Square,Kerrtown,MI,US,72166,Male,1914-03-05,651-22-4954,-68.210477,-19.018377
886,C_886,I,A,USD,false,1,0,1000000,73980.51,,bank,Alexis,Mcguire,71131 Lopez Harbors Suite 011,West Brian,WI,US,05682,Female,2008-03-29,367-39-0343,7.060990,-33.1668555
887,C_887,I,A,USD,false,1,0,1000000,57399.27,,bank,Elaine,Patterson,15524 Melanie Locks Suite 776,Blakemouth,MI,US,07659,Female,1973-11-11,043-15-7862,8.085083,81.4647015
888,C_888,I,A,USD,false,1,0,1000000,62682.76,,bank,Jeffery,Steele,8686 Hughes Route Apt. 771,New Terry,WI,US,82531,Male,1948-04-01,878-91-2166,164.536295,82.3932705
889,C_889,I,A,USD,false,1,0,1000000,79973.10,,bank,Karen,Williams,204 Peter Passage Suite 504,Tylerhaven,DE,US,20094,Female,1933-05-13,470-71-0276,177.795246,76.824332
890,C_890,I,A,USD,false,1,0,1000000,59161.68,,bank,Pamela,Fuller,955 Martinez Harbor,Ashleyton,MI,US,90366,Female,2015-08-04,364-36-8290,-98.001002,-48.835966
891,C_891,I,A,USD,false,1,0,1000000,51613.89,,bank,Benjamin,Vega,09343 Snyder Summit,North Michaelside,MT,US,76694,Male,1981-07-18,665-78-4358,-149.194690,84.1565035
892,C_892,I,A,USD,false,1,0,1000000,71615.45,,bank,Timothy,Malone,260 Carolyn Path,Valenzuelaville,NC,US,34910,Male,2012-01-01,670-39-4130,-63.909121,49.6697375
893,C_893,I,A,USD,false,1,0,1000000,63757.07,,bank,Christopher,Schneider,769 Amanda Court Apt. 845,Padillahaven,MT,US,60138,Male,1976-12-23,177-66-5959,86.114298,-35.6576035
894,C_894,I,A,USD,true,1,0,1000000,67071.92,,bank,Brandon,Griffin,55892 Thomas Stream Suite 387,Martinfort,KY,US,98002,Male,2021-01-24,671-91-6860,-32.295969,-11.030654
895,C_895,I,A,USD,false,1,0,1000000,98278.22,,bank,Kelly,Wells,61839 Rhonda Burgs,South Mark,ME,US,04557,Female,1928-10-19,499-81-1719,-126.497125,51.079754
896,C_896,I,A,USD,false,1,0,1000000,53759.05,,bank,Matthew,Mann,4319 John Brook Apt. 218,Sotoview,NM,US,27063,Male,1989-11-20,029-52-3841,166.235035,-55.598704
897,C_897,I,A,USD,false,1,0,1000000,96726.95,,bank,James,Rodriguez,820 Howe Roads,West Cody,MO,US,03639,Male,2018-09-06,450-92-6625,167.569761,66.437821
898,C_898,I,A,USD,false,1,0,1000000,74630.54,,bank,Melissa,White,55457 Williams Rapid Apt. 699,Warrenfort,VI,US,79546,Female,1992-01-05,255-70-6960,-66.435525,-44.8415175
899,C_899,I,A,USD,false,1,0,1000000,65019.70,,bank,Debbie,Haynes,45222 Samantha Cove Apt. 853,Clarkside,NM,US,54138,Female,1988-08-18,233-34-9320,-60.756006,55.3085525
900,C_900,I,A,USD,true,1,0,1000000,72667.66,,bank,Carrie,Fritz,413 Miller Fall Suite 198,Sextonberg,FM,US,00838,Female,1959-11-30,488-12-4451,17.122330,-77.825729
901,C_901,I,A,USD,false,1,0,1000000,77112.37,,bank,Lisa,Walsh,60992 Singleton Skyway,South Kara,IL,US,58733,Female,1936-08-17,835-07-9061,-29.735244,85.5267775
902,C_902,I,A,USD,false,1,0,1000000,59884.84,,bank,Kim,Hines,343 Miller Estate,West Jacob,OK,US,49495,Female,1932-02-09,565-99-7542,-17.888953,74.6537965
903,C_903,I,A,USD,false,1,0,1000000,88522.08,,bank,Scott,Collier,8615 Hall Trafficway Apt. 189,Dixonmouth,PR,US,84992,Male,1980-02-23,161-24-4055,140.291883,-67.777956
904,C_904,I,A,USD,false,1,0,1000000,94797.98,,bank,Joel,Johnson,2819 Choi Wells,Stephanieton,HI,US,10682,Male,1978-04-23,855-11-2624,-156.250277,19.8174475
905,C_905,I,A,USD,false,1,0,1000000,96362.22,,bank,Justin,Lopez,93073 Parrish Squares Suite 403,New Eric,CO,US,01134,Male,2002-01-26,708-34-5421,20.834332,79.6369985
906,C_906,I,A,USD,false,1,0,1000000,75133.74,,bank,Abigail,Pineda,9448 Morris Cape Apt. 101,Ivanview,WA,US,09187,Female,1991-08-04,622-25-2513,126.284361,-11.6175685
907,C_907,I,A,USD,false,1,0,1000000,60549.49,,bank,William,Miller,5430 Dunn Walk Apt. 491,New Sarah,PR,US,35806,Male,2002-02-19,504-43-4417,-32.949039,18.283005
908,C_908,I,A,USD,false,1,0,1000000,66454.84,,bank,Terri,Nelson,8721 Smith Glen,East Scottview,IA,US,04833,Female,1932-02-22,431-65-5232,94.148463,27.689223
909,C_909,I,A,USD,false,1,0,1000000,60911.48,,bank,Roy,Wells,49627 Kramer Run Suite 532,Sharonmouth,WY,US,92339,Male,1982-09-05,876-64-0266,173.214311,66.1547535
910,C_910,I,A,USD,false,1,0,1000000,81409.12,,bank,Anthony,Bullock,2292 Cody Plaza,Josephport,AL,US,85848,Male,1950-12-11,891-58-4357,-162.875175,-76.484919
911,C_911,I,A,USD,false,1,0,1000000,97899.08,,bank,Jill,Franco,406 Michael Circle Suite 223,Cisnerosmouth,VT,US,09006,Female,1956-01-12,239-59-3282,-137.385904,54.7792225
